nome_completo,nome_objeto,x_cartesiano,y_cartesiano,z_cartesiano,latitude,longitude,altitude
ARGO_PARNAIBAIII_V3::PR11,PR11,61.27461242675781,-96.35395812988281,1.5444133281707764,-3.124064558373427,-41.76398574452498,78.54441332817078
ARGO_PARNAIBAIII_V3::PR10,PR10,70.28124237060547,-96.3385009765625,1.5444133281707764,-3.1240644195200913,-41.7639047166103,78.54441332817078
ARGO_PARNAIBAIII_V3::PR1,PR1,87.21436309814453,-152.63153076171875,0.9896577596664429,-3.1245701060973925,-41.76375237822511,77.98965775966644
ARGO_PARNAIBAIII_V3::IP9,IP9,71.7050552368164,-70.0582504272461,2.6603615283966064,-3.123828341092591,-41.76389190731446,79.6603615283966
ARGO_PARNAIBAIII_V3::IP8,IP8,79.28190612792969,-70.04524993896484,2.6603615283966064,-3.123828224307752,-41.763823742370256,79.6603615283966
ARGO_PARNAIBAIII_V3::IP7,IP7,86.95896911621094,-70.03207397460938,2.6603615283966064,-3.123828105946592,-41.7637546758705,79.6603615283966
ARGO_PARNAIBAIII_V3::IP6,IP6,43.76482009887695,-89.10884094238281,1.5444133281707764,-3.1239994746760904,-41.764143270921394,78.54441332817078
ARGO_PARNAIBAIII_V3::IP5,IP5,51.2843132019043,-89.09593200683594,1.5444133281707764,-3.12399935871368,-41.764075621995055,78.54441332817078
ARGO_PARNAIBAIII_V3::IP4,IP4,58.89209747314453,-89.0828628540039,1.5444133281707764,-3.1239992413120197,-41.76400717875949,78.54441332817078
ARGO_PARNAIBAIII_V3::IP3,IP3,71.73766326904297,-89.06083679199219,1.5444133281707764,-3.123999043449443,-41.763891613957135,78.54441332817078
ARGO_PARNAIBAIII_V3::IP2,IP2,79.314453125,-89.0478515625,1.5444133281707764,-3.1239989268016752,-41.76382344956203,78.54441332817078
ARGO_PARNAIBAIII_V3::IP18,IP18,43.41213607788086,116.45606994628906,2.6603615283966064,-3.122152862109717,-41.764146443834115,79.6603615283966
ARGO_PARNAIBAIII_V3::IP17,IP17,50.93157196044922,116.46897888183594,2.6603615283966064,-3.1221527461473064,-41.76407879542256,79.6603615283966
ARGO_PARNAIBAIII_V3::IP16,IP16,58.53935241699219,116.48204040527344,2.6603615283966064,-3.122152628814182,-41.76401035222132,79.6603615283966
ARGO_PARNAIBAIII_V3::IP15,IP15,43.44517135620117,97.20210266113281,2.6603615283966064,-3.122325822649469,-41.76414614663309,79.6603615283966
ARGO_PARNAIBAIII_V3::IP14,IP14,50.96461486816406,97.21501159667969,2.6603615283966064,-3.1223257066870582,-41.76407849815289,79.6603615283966
ARGO_PARNAIBAIII_V3::IP13,IP13,58.5723876953125,97.22805786132812,2.6603615283966064,-3.122325589491005,-41.764010055020286,79.6603615283966
ARGO_PARNAIBAIII_V3::IP12,IP12,43.73225021362305,-70.10624694824219,2.6603615283966064,-3.123828772250703,-41.76414356393553,79.6603615283966
ARGO_PARNAIBAIII_V3::IP11,IP11,51.25169372558594,-70.09333801269531,2.6603615283966064,-3.123828656288292,-41.76407591545534,79.6603615283966
ARGO_PARNAIBAIII_V3::IP10,IP10,58.859474182128906,-70.08029174804688,2.6603615283966064,-3.123828539092239,-41.76400747225409,79.6603615283966
ARGO_PARNAIBAIII_V3::IP1,IP1,86.99153900146484,-89.03466796875,1.5444133281707764,-3.1239988083719794,-41.76375438285636,78.54441332817078
ARGO_PARNAIBAIII_V3::DISJUNTOR9,DISJUNTOR9,43.49232482910156,9.662643432617188,2.657207727432251,-3.1231121993942454,-41.76414572241808,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR8,DISJUNTOR8,51.275630950927734,9.67599868774414,2.657207727432251,-3.123112079422496,-41.764075700104705,79.65720772743225
