% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1020556, Wed Apr 16 17:20:07 2025
1 100 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
2 200 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
3 300 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
4 400 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
5 500 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
6 600 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
7 700 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
8 800 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
9 900 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
10 1000 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
11 1100 -0.11739304196883152 -0.02515378352417707 0.025933495666254587 0.19466250721281925 0.8539695208757585 0.8751232547109709 0.9087852359362706 0.9612301848900856 0.9931539962203447 1.0067260903461173 1.0290831466138193 1.0454385157320953 1.0824046387802273 1.0941404752862218 1.1110769538400458
12 1200 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
13 1300 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
14 1400 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
15 1500 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
16 1600 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
17 1700 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
18 1800 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
19 1900 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
20 2000 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
21 2100 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
22 2200 -0.3652550601559513 -0.04120991052126828 0.09913205880613876 0.9246286882827416 0.2613429711564988 0.5075219929144927 0.7057050297209161 0.754073286831225 0.826153662769204 0.9424482723450702 1.0673310488723464 1.1342994798667345 1.282482891594073 1.3405406671007785 1.4727844449887402
23 2300 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
24 2400 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
25 2500 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
26 2600 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
27 2700 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
28 2800 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
29 2900 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
30 3000 -0.45617071571042556 -0.07697769829053114 0.10131303974980135 0.9810389962189539 0.13179797717801267 0.2326044744743121 0.33683629600478915 0.5917967981800143 0.8294221910223457 0.8900567122951 1.0686213403707692 1.1584862386200578 1.3742176314525456 1.4667034412927922 1.5687463693978927
