% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1020556, Wed Apr 16 17:20:07 2025
1 100 0.19513364847880296 1.000045455578528 1.0 1.0 1.000004545464876 1.0000090909504133 1.000013636456612 1.0000181819834721 1.0000227275309936 1.0000272730991768 1.000031818688022 1.0000363642975287 1.0000409099276972 1.000045455578528
2 200 0.19339953205892527 1.1956598770089002 0.840723731611153 0.840723731611153 0.884142749425984 0.9292032998318622 0.9463048073132831 0.9699758459390954 0.9761833569420797 0.9994436180409556 1.0267111243724725 1.0768042514640546 1.1107772913960692 1.1956598770089002
3 300 0.17931228847219438 1.2562301029213367 0.7155209263315372 0.7155209263315372 0.8032323394178685 0.8829348729551509 0.919054405563696 0.9364249785153044 0.9934574061790218 1.0191705198437675 1.047675417787152 1.0723282268802983 1.1416291016374218 1.2562301029213367
4 400 0.16637993021116765 1.220778732875428 0.583650032184273 0.583650032184273 0.7371198249741323 0.870868670618189 0.877360946918961 0.9065584327152261 0.9496563758628614 1.0129696983995158 1.0330282043730576 1.0744934371140462 1.1162040311957995 1.220778732875428
5 500 0.15682371574902923 1.2140311993777475 0.4870271394835471 0.4870271394835471 0.6801277943170768 0.8011621550503171 0.8695594439392583 0.8953418498408806 0.9424679627451891 1.0002105174372486 1.0341919500935572 1.0745983032230928 1.170957070939479 1.2140311993777475
6 600 0.14793130179205766 1.2433012181484733 0.4050644046720016 0.4050644046720016 0.6323774587100239 0.803605904327328 0.8301961529144207 0.9009563703038129 0.9407703804112186 0.9524455215078621 1.0420113300394847 1.120721983043111 1.1406995480472732 1.2433012181484733
7 700 0.13900333543180374 1.2805410149656096 0.31904230256809885 0.31904230256809885 0.5731064531893582 0.7572829058776783 0.8037079343465103 0.8375791156788838 0.8898743059781212 0.959714815949619 1.0320461899169102 1.1223531692502553 1.2280349450404742 1.2805410149656096
8 800 0.12904823898614473 1.2551648519600789 0.2774193463513312 0.2774193463513312 0.523170491290979 0.7177514691370475 0.7528919386514092 0.825764667554351 0.8823880705995311 0.980761474712344 1.0462340763241746 1.0518504696436883 1.1837868622742354 1.2551648519600789
9 900 0.12404828725010261 1.2327497423886022 0.23754501094528888 0.23754501094528888 0.4619369002770829 0.694335072159755 0.7337784406837304 0.7780656721535517 0.9057697539414862 1.0005796744408557 1.018500182050073 1.0709020004193597 1.140442646611081 1.2327497423886022
10 1000 0.11979838639907824 1.2737383738970203 0.1968670554693192 0.1968670554693192 0.41443877291186093 0.6716383245802259 0.735193054559425 0.7774440529007403 0.8758792730984316 0.9695017501277949 1.0538834669366948 1.1114537803832711 1.1494720515983337 1.2737383738970203
11 1100 0.11530151780187214 1.314312896204055 0.16533327760261085 0.16533327760261085 0.3781731590692419 0.6541947412614192 0.739530289810765 0.7456426738007242 0.9143488226307723 0.9712494017882125 1.0403343287460085 1.1144014631317967 1.237051042733473 1.314312896204055
12 1200 0.11765306312757594 1.2627960903658142 0.14119770369636897 0.14119770369636897 0.3459874390538039 0.6288405725793604 0.700520829347272 0.7399388212723434 0.8922308418915891 0.9762510614805098 1.015380518029281 1.117130852709425 1.241013587976643 1.2627960903658142
13 1300 0.12705744391618992 1.3042058903248503 0.12064139414852182 0.12064139414852182 0.31253735959570916 0.5922907557420056 0.7059959100837031 0.7111895472899258 0.8520931894016295 0.9853979985940375 1.0276018955536532 1.124367932688407 1.2101466916999746 1.3042058903248503
14 1400 0.12465820952593389 1.414706043116026 0.10314955131843738 0.10314955131843738 0.27420487493146495 0.5759798304593299 0.674825847565128 0.6911557871326516 0.8320673345984617 0.9862875446270286 1.0570272254451434 1.0917842717951345 1.2076920683077588 1.414706043116026
15 1500 0.10584677268807752 1.3900802256286346 0.08850542084279622 0.08850542084279622 0.24206418857712322 0.5341668514531662 0.6546112967716716 0.6688838487934198 0.8162069514366784 0.9979201461771239 1.0045940378334566 1.1051871381450649 1.2636890075310856 1.3900802256286346
16 1600 0.105831358816884 1.3602510076717333 0.0775367409389862 0.0775367409389862 0.21370797774844832 0.48872424495422984 0.6254435177517154 0.6901699796885944 0.8150314630904694 0.9760500350170346 0.9999675544552706 1.0982460432783154 1.3007629805359138 1.3602510076717333
17 1700 0.11571744011219011 1.3986641797412986 0.06934247910162794 0.06934247910162794 0.19066619821017325 0.4625173024771972 0.5799558612451078 0.644878831445373 0.8167563489496085 0.9475387852473082 0.9695243574731315 1.1077951250011484 1.2238404036577732 1.3986641797412986
18 1800 0.12520242739462165 1.358878063682326 0.060567363734016 0.060567363734016 0.16607841354066807 0.42271815217570835 0.5523912050332347 0.6363638383981685 0.808932063501237 0.961362184922734 1.02925164314553 1.1813335324888874 1.299496980377147 1.358878063682326
19 1900 0.1353481926893141 1.4684080412442098 0.053361562089386846 0.053361562089386846 0.14974172848131082 0.3976642672455869 0.534289739486747 0.6452336070530924 0.7637340970945874 0.9632564493465948 1.008905465074275 1.172724334780748 1.354565137701354 1.4684080412442098
20 2000 0.14793491425919322 1.4502157288140287 0.046132655230838406 0.046132655230838406 0.1348111182097586 0.3961006382393261 0.5111309607867243 0.6361069439213871 0.7515889583199842 0.9273944208639086 0.946359873859842 1.111343810409882 1.3627971571792377 1.4502157288140287
21 2100 0.14528664019297022 1.5571891930225088 0.04128705310282197 0.04128705310282197 0.12233501841934213 0.3705113775703797 0.461443873742425 0.6181103820258554 0.7642457295235298 0.8938366379962153 0.9233792287703391 1.080463167616006 1.3151937641788936 1.5571891930225088
22 2200 0.15743722234853322 1.543343923346092 0.03650187378942085 0.03650187378942085 0.11016196424884511 0.34206624029652216 0.4302336147685456 0.5765538857044971 0.7855846101672452 0.8624436556589914 0.8909153430279118 1.0227542175622164 1.3920674515010445 1.543343923346092
23 2300 0.17020410741350545 1.7078576511133712 0.031986603442612074 0.031986603442612074 0.10126795616286668 0.31695905968877314 0.4118845614929458 0.5828521642768205 0.7793509763633517 0.8405810073230792 0.882553080508155 1.0264400558022242 1.4515044337752332 1.7078576511133712
24 2400 0.17357770994499538 1.79424595252638 0.02861320841756214 0.02861320841756214 0.09148385409447285 0.3069246644661451 0.3875887059545975 0.5521109796416089 0.7404230771196701 0.8364445935182365 0.8847910450629571 1.0484869624157687 1.5249314639508886 1.79424595252638
25 2500 0.18515070236241407 1.8119636501006096 0.025801807844528808 0.025801807844528808 0.08229822915744732 0.2740040053764304 0.3508962651577073 0.5137780219078093 0.6840230815721271 0.7940392679769978 0.8690159775772764 1.02903638786957 1.4484642589388816 1.8119636501006096
26 2600 0.18089091475424848 1.834415265888741 0.022852474610502566 0.022852474610502566 0.07850289841509471 0.26959713431316934 0.3228745747233639 0.5026027145971308 0.6512443763266668 0.7679393836988077 0.8694028216532728 0.9959080355229144 1.4466135829181386 1.834415265888741
27 2700 0.19364787438070247 1.7712342697081924 0.020464830712049457 0.020464830712049457 0.0709465756406015 0.25320274275373567 0.29143609470650134 0.47560951447427713 0.6163072807010849 0.7705989236375632 0.8583509680713981 0.934456243486115 1.4932375269437081 1.7712342697081924
28 2800 0.18424800044973302 1.6914788759264876 0.018684900015544022 0.018684900015544022 0.06452629315736981 0.23922970274123714 0.27125800652148985 0.4617313272236585 0.5695669639620661 0.7180021073791769 0.8958196193387846 0.9333074824935808 1.6041679691703654 1.6914788759264876
29 2900 0.19747097938643488 1.7069783155195928 0.01756491828174324 0.01756491828174324 0.059175650745919725 0.22563416458758065 0.25047317154992915 0.4435963329282787 0.5732498454502605 0.6882109411873073 0.8339994897563784 0.9190802007890395 1.5890850372562169 1.7069783155195928
30 3000 0.18601713311514873 1.794004169824396 0.015837118968957824 0.015837118968957824 0.05693267258956044 0.21674095272990979 0.24089033150582373 0.4144665801493675 0.5366961482541757 0.6514343617604638 0.8036223177658963 0.9046533014367788 1.5980957660315163 1.794004169824396
