Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
SECH14,-3.1229746132334486,-41.7638252090196,79,"[(-3.122979384522546, -41.76385493104055), (-3.122969841944351, -41.763795486998646)]","[(-3.122979384522546, -41.76385493104055), (-3.122969841944351, -41.763795486998646)]",24.93655014038086,79.11888122558594,6.607482,1.0604858,ef_sech14
SECH13,-3.1229744947407108,-41.7637561424512,79,"[(-3.1229792660298084, -41.763785864472155), (-3.122969723451613, -41.76372642043025)]","[(-3.1229792660298084, -41.763785864472155), (-3.122969723451613, -41.76372642043025)]",24.949718475341797,86.79595184326172,6.607482,1.0604858,ef_sech13
SECH12,-3.123297471412759,-41.764144477639945,79,"[(-3.1233022427018566, -41.7641741996609), (-3.1232927001236614, -41.764114755619)]","[(-3.1233022427018566, -41.7641741996609), (-3.1232927001236614, -41.764114755619)]",-10.94332504272461,43.63068771362305,6.607482,1.0604858,ef_sech12
SECH11,-3.1232973553056658,-41.76407682878225,79,"[(-3.1233021265947634, -41.7641065508032), (-3.123292584016568, -41.764047106761296)]","[(-3.1233021265947634, -41.7641065508032), (-3.123292584016568, -41.764047106761296)]",-10.930421829223633,51.15017318725586,6.607482,1.0604858,ef_sech11
SECH10,-3.1232972378427024,-41.76400838547805,79,"[(-3.1233020091318, -41.764038107499), (-3.123292466553605, -41.763978663457095)]","[(-3.1233020091318, -41.764038107499), (-3.123292466553605, -41.763978663457095)]",-10.917367935180664,58.757965087890625,6.607482,1.0604858,ef_sech10
SECH1,-3.1239430937529526,-41.763754480596376,78,"[(-3.1239478650420502, -41.76378420261733), (-3.123938322463855, -41.76372475857543)]","[(-3.1239478650420502, -41.76378420261733), (-3.123938322463855, -41.76372475857543)]",-82.692626953125,86.98067474365234,6.607482,1.0604858,ef_sech1
REATOR9,-3.121983373114881,-41.76410481911366,79,"[(-3.122010858690593, -41.76411862461729), (-3.121955887539169, -41.76409101361003)]","[(-3.122010858690593, -41.76411862461729), (-3.121955887539169, -41.76409101361003)]",135.0950469970703,48.038917541503906,3.069092,6.109054,ef_reator9
REATOR8,-3.1219832207082305,-41.764015881258715,79,"[(-3.1220107062839424, -41.76402968676234), (-3.1219557351325187, -41.76400207575509)]","[(-3.1220107062839424, -41.76402968676234), (-3.1219557351325187, -41.76400207575509)]",135.1119842529297,57.924774169921875,3.069092,6.109054,ef_reator8
REATOR7,-3.1241562152995663,-41.764176698727574,78,"[(-3.124183700875278, -41.7641905042312), (-3.1241287297238545, -41.76416289322395)]","[(-3.124183700875278, -41.7641905042312), (-3.1241287297238545, -41.76416289322395)]",-106.37725067138672,40.049163818359375,3.069092,6.109054,ef_reator7
REATOR6,-3.124156055203932,-41.76408335831638,78,"[(-3.1241835407796437, -41.764097163820004), (-3.12412856962822, -41.76406955281274)]","[(-3.1241835407796437, -41.764097163820004), (-3.12412856962822, -41.76406955281274)]",-106.35945892333984,50.42438507080078,3.069092,6.109054,ef_reator6
REATOR5,-3.1241558999139123,-41.763992982262394,78,"[(-3.124183385489624, -41.76400678776602), (-3.124128414338201, -41.76397917675877)]","[(-3.124183385489624, -41.76400678776602), (-3.124128414338201, -41.76397917675877)]",-106.34220123291016,60.4701042175293,3.069092,6.109054,ef_reator5
REATOR4,-3.1241557443492867,-41.76390221071827,78,"[(-3.124183229924998, -41.7639160162219), (-3.124128258773575, -41.763888405214644)]","[(-3.124183229924998, -41.7639160162219), (-3.124128258773575, -41.763888405214644)]",-106.32491302490234,70.55978393554688,3.069092,6.109054,ef_reator4
REATOR3,-3.1241555940021857,-41.76381457210544,78,"[(-3.1241830795778975, -41.763828377609066), (-3.124128108426474, -41.76380076660181)]","[(-3.1241830795778975, -41.763828377609066), (-3.124128108426474, -41.76380076660181)]",-106.3082046508789,80.30122375488281,3.069092,6.109054,ef_reator3
REATOR2,-3.1241554359661006,-41.76372263190233,78,"[(-3.1241829215418124, -41.76373643740596), (-3.1241279503903887, -41.763708826398705)]","[(-3.1241829215418124, -41.76373643740596), (-3.1241279503903887, -41.763708826398705)]",-106.29064178466797,90.52080535888672,3.069092,6.109054,ef_reator2
REATOR11,-3.121983686440985,-41.76428711308066,79,"[(-3.122011172016697, -41.76430091858429), (-3.1219562008652737, -41.764273307577035)]","[(-3.122011172016697, -41.76430091858429), (-3.1219562008652737, -41.764273307577035)]",135.0602264404297,27.776094436645508,3.069092,6.109054,ef_reator11
REATOR10,-3.1219835271691707,-41.76419429882854,79,"[(-3.122011012744882, -41.76420810433217), (-3.121956041593459, -41.764180493324915)]","[(-3.122011012744882, -41.76420810433217), (-3.121956041593459, -41.764180493324915)]",135.0779266357422,38.092830657958984,3.069092,6.109054,ef_reator10
REATOR1,-3.124155274909343,-41.76362868782299,78,"[(-3.1241827604850547, -41.763642493326614), (-3.124127789333631, -41.76361488231936)]","[(-3.1241827604850547, -41.763642493326614), (-3.124127789333631, -41.76361488231936)]",-106.27274322509766,100.96312713623047,3.069092,6.109054,ef_reator1
PR9,-3.1240657307161244,-41.763815661865436,78,"[(-3.1240712930780004, -41.763821843372604), (-3.1240601683542484, -41.76380948035826)]","[(-3.1240712930780004, -41.763821843372604), (-3.1240601683542484, -41.76380948035826)]",-96.32151794433594,80.18009185791016,1.3742066,1.2363128,ef_pr9
PR8,-3.1240655722681296,-41.76372334868533,78,"[(-3.1240711346300056, -41.7637295301925), (-3.1240600099062537, -41.76371716717816)]","[(-3.1240711346300056, -41.7637295301925), (-3.1240600099062537, -41.76371716717816)]",-96.30390930175781,90.44113159179688,1.3742066,1.2363128,ef_pr8
PR7,-3.1240654136828314,-41.763630972221314,78,"[(-3.124070976044707, -41.76363715372848), (-3.1240598513209554, -41.76362479071415)]","[(-3.124070976044707, -41.76363715372848), (-3.1240598513209554, -41.76362479071415)]",-96.28628540039062,100.7092056274414,1.3742066,1.2363128,ef_pr7
